"","AnimalID","ExpStart","Treatment","Partner","SexPartner","PartnerBS","Pass_NB","Colony","Received","Bite","Chase","Displace","Overt","Pulltail","Retreat","Bouts_NB","Call_NB","Total_SI","ObservedDuration","OutOfSight","DurationSeen","WeightRank","QueueLength","QueueRank","GroupSize","NB_Adults60","NB_Adults70","NB_Adults80","NB_Adults90","PartnerWeight","WeightDelay_Abs","CompNB_15","SameSex_CompNB_15","Date","FocalWeight","Weight_Diff","Partner_Weight_Min","Partner_NB"
"1","G10F011",2015-02-13,"Control","G10F009","F","Queen",6,"Gemsbok 10","Initiated",1,0,0,0,1,0,7,117,2,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,161,2,2,1,"13/02/2015",134,-27,161,1
"2","G10F011",2015-02-13,"Control","G10F009","F","Queen",6,"Gemsbok 10","Received",1,0,0,0,1,0,0,0,2,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,161,2,2,1,"13/02/2015",134,-27,161,1
"3","G10F011",2015-02-13,"Control","G10F015","F","Subordinate",7,"Gemsbok 10","Initiated",3,0,0,0,2,0,0,0,5,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,166,0,2,1,"13/02/2015",134,-32,166,5
"4","G10F011",2015-02-13,"Control","G10F015","F","Subordinate",7,"Gemsbok 10","Received",0,0,0,0,0,2,0,0,0,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,166,0,2,1,"13/02/2015",134,-32,166,5
"5","G10F011",2015-02-13,"Control","G10F023","F","Subordinate",7,"Gemsbok 10","Initiated",8,0,0,0,1,0,0,0,9,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,108,0,2,1,"13/02/2015",134,26,107,5
"6","G10F011",2015-02-13,"Control","G10F023","F","Subordinate",7,"Gemsbok 10","Received",0,0,0,0,2,1,0,0,2,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,108,0,2,1,"13/02/2015",134,26,107,5
"7","G10F011",2015-02-13,"Control","G10F024","F","Subordinate",11,"Gemsbok 10","Initiated",4,0,0,0,0,0,0,0,4,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,102,0,2,1,"13/02/2015",134,32,102,5
"8","G10F011",2015-02-13,"Control","G10F024","F","Subordinate",11,"Gemsbok 10","Received",6,0,0,0,1,0,0,0,7,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,102,0,2,1,"13/02/2015",134,32,102,5
"9","G10F011",2015-02-13,"Control","G10F025","F","Subordinate",9,"Gemsbok 10","Initiated",7,0,0,0,4,0,0,0,11,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,130,0,2,1,"13/02/2015",134,4,130,5
"10","G10F011",2015-02-13,"Control","G10F025","F","Subordinate",9,"Gemsbok 10","Received",4,0,0,0,0,0,0,0,4,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,130,0,2,1,"13/02/2015",134,4,130,5
"11","G10F011",2015-02-13,"Control","G10F026","F","Subordinate",5,"Gemsbok 10","Initiated",3,0,0,0,0,1,0,0,3,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,71,2,2,1,"13/02/2015",134,63,71,5
"12","G10F011",2015-02-13,"Control","G10F026","F","Subordinate",5,"Gemsbok 10","Received",2,0,0,0,0,1,0,0,2,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,71,2,2,1,"13/02/2015",134,63,71,5
"13","G10F011",2015-02-13,"Control","G10M002","M","Male",5,"Gemsbok 10","Initiated",1,0,0,0,1,0,0,0,2,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,169,2,2,1,"13/02/2015",134,-35,169,9
"14","G10F011",2015-02-13,"Control","G10M002","M","Male",5,"Gemsbok 10","Received",3,0,0,0,1,1,0,0,4,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,169,2,2,1,"13/02/2015",134,-35,169,9
"15","G10F011",2015-02-13,"Control","G10M003","M","Male",10,"Gemsbok 10","Initiated",9,0,0,0,1,0,0,0,10,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,168,2,2,1,"13/02/2015",134,-34,166,9
"16","G10F011",2015-02-13,"Control","G10M003","M","Male",10,"Gemsbok 10","Received",2,0,0,0,1,0,0,0,3,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,168,2,2,1,"13/02/2015",134,-34,166,9
"17","G10F011",2015-02-13,"Control","G10M006","M","Male",4,"Gemsbok 10","Initiated",1,0,0,0,0,0,0,0,1,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,174,2,2,1,"13/02/2015",134,-40,174,9
"18","G10F011",2015-02-13,"Control","G10M006","M","Male",4,"Gemsbok 10","Received",3,0,0,0,0,1,0,0,3,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,174,2,2,1,"13/02/2015",134,-40,174,9
"19","G10F011",2015-02-13,"Control","G10M007","M","Male",4,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,171,2,2,1,"13/02/2015",134,-37,171,9
"20","G10F011",2015-02-13,"Control","G10M007","M","Male",4,"Gemsbok 10","Received",3,0,1,0,1,0,0,0,5,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,171,2,2,1,"13/02/2015",134,-37,171,9
"21","G10F011",2015-02-13,"Control","G10M012","M","Male",12,"Gemsbok 10","Initiated",2,0,0,0,0,0,0,0,2,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,168,2,2,1,"13/02/2015",134,-34,168,9
"22","G10F011",2015-02-13,"Control","G10M012","M","Male",12,"Gemsbok 10","Received",4,0,0,0,5,0,0,0,9,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,168,2,2,1,"13/02/2015",134,-34,168,9
"23","G10F011",2015-02-13,"Control","G10M018","M","Male",8,"Gemsbok 10","Initiated",1,0,0,0,1,0,0,0,2,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,161,2,2,1,"13/02/2015",134,-27,161,9
"24","G10F011",2015-02-13,"Control","G10M018","M","Male",8,"Gemsbok 10","Received",3,0,0,0,8,1,0,0,11,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,161,2,2,1,"13/02/2015",134,-27,161,9
"25","G10F011",2015-02-13,"Control","G10M019","M","Male",5,"Gemsbok 10","Initiated",1,0,0,0,0,0,0,0,1,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,152,2,2,1,"13/02/2015",134,-18,152,9
"26","G10F011",2015-02-13,"Control","G10M019","M","Male",5,"Gemsbok 10","Received",2,0,0,0,0,1,0,0,2,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,152,2,2,1,"13/02/2015",134,-18,152,9
"27","G10F011",2015-02-13,"Control","G10M021","M","Male",2,"Gemsbok 10","Initiated",0,0,0,0,1,0,0,0,1,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,159,2,2,1,"13/02/2015",134,-25,159,9
"28","G10F011",2015-02-13,"Control","G10M021","M","Male",2,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,159,2,2,1,"13/02/2015",134,-25,159,9
"29","G10F011",2015-02-13,"Control","G10M022","M","Male",6,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,137,0,2,1,"13/02/2015",134,-3,137,9
"30","G10F011",2015-02-13,"Control","G10M022","M","Male",6,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,365.55,25.8833333333333,339.666666666667,12,7,3,16,16,16,15,15,137,0,2,1,"13/02/2015",134,-3,137,9
"31","G10F011",2015-02-27,"Thigh","G10F009","F","Queen",2,"Gemsbok 10","Initiated",1,0,0,0,0,0,9,89,1,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,167,1,2,1,"27/02/2015",136,-31,161,1
"32","G10F011",2015-02-27,"Thigh","G10F009","F","Queen",2,"Gemsbok 10","Received",5,0,0,0,0,0,0,0,5,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,167,1,2,1,"27/02/2015",136,-31,161,1
"33","G10F011",2015-02-27,"Thigh","G10F015","F","Subordinate",9,"Gemsbok 10","Initiated",3,0,0,0,1,0,0,0,4,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,166,0,2,1,"27/02/2015",136,-30,166,5
"34","G10F011",2015-02-27,"Thigh","G10F015","F","Subordinate",9,"Gemsbok 10","Received",2,0,0,0,1,0,0,0,3,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,166,0,2,1,"27/02/2015",136,-30,166,5
"35","G10F011",2015-02-27,"Thigh","G10F023","F","Subordinate",4,"Gemsbok 10","Initiated",1,0,1,0,0,0,0,0,2,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,107,0,2,1,"27/02/2015",136,29,107,5
"36","G10F011",2015-02-27,"Thigh","G10F023","F","Subordinate",4,"Gemsbok 10","Received",1,0,0,0,0,0,0,0,1,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,107,0,2,1,"27/02/2015",136,29,107,5
"37","G10F011",2015-02-27,"Thigh","G10F024","F","Subordinate",3,"Gemsbok 10","Initiated",2,0,0,0,0,0,0,0,2,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,104,3,2,1,"27/02/2015",136,32,102,5
"38","G10F011",2015-02-27,"Thigh","G10F024","F","Subordinate",3,"Gemsbok 10","Received",1,0,0,0,0,0,0,0,1,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,104,3,2,1,"27/02/2015",136,32,102,5
"39","G10F011",2015-02-27,"Thigh","G10F025","F","Subordinate",5,"Gemsbok 10","Initiated",2,0,0,0,1,0,0,0,3,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,134,4,2,1,"27/02/2015",136,2,130,5
"40","G10F011",2015-02-27,"Thigh","G10F025","F","Subordinate",5,"Gemsbok 10","Received",3,0,0,0,0,0,0,0,3,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,134,4,2,1,"27/02/2015",136,2,130,5
"41","G10F011",2015-02-27,"Thigh","G10F026","F","Subordinate",7,"Gemsbok 10","Initiated",4,0,0,0,1,0,0,0,5,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,79,5,2,1,"27/02/2015",136,57,71,5
"42","G10F011",2015-02-27,"Thigh","G10F026","F","Subordinate",7,"Gemsbok 10","Received",4,0,0,0,0,0,0,0,4,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,79,5,2,1,"27/02/2015",136,57,71,5
"43","G10F011",2015-02-27,"Thigh","G10M002","M","Male",8,"Gemsbok 10","Initiated",3,0,0,0,1,0,0,0,4,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,174,5,2,1,"27/02/2015",136,-38,169,9
"44","G10F011",2015-02-27,"Thigh","G10M002","M","Male",8,"Gemsbok 10","Received",0,0,0,0,1,0,0,0,1,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,174,5,2,1,"27/02/2015",136,-38,169,9
"45","G10F011",2015-02-27,"Thigh","G10M003","M","Male",2,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,166,5,2,1,"27/02/2015",136,-30,166,9
"46","G10F011",2015-02-27,"Thigh","G10M003","M","Male",2,"Gemsbok 10","Received",1,0,0,0,0,0,0,0,1,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,166,5,2,1,"27/02/2015",136,-30,166,9
"47","G10F011",2015-02-27,"Thigh","G10M006","M","Male",9,"Gemsbok 10","Initiated",1,0,0,0,0,0,0,0,1,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,175,5,2,1,"27/02/2015",136,-39,174,9
"48","G10F011",2015-02-27,"Thigh","G10M006","M","Male",9,"Gemsbok 10","Received",4,0,0,0,0,0,0,0,4,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,175,5,2,1,"27/02/2015",136,-39,174,9
"49","G10F011",2015-02-27,"Thigh","G10M007","M","Male",3,"Gemsbok 10","Initiated",1,0,0,0,0,0,0,0,1,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,172,5,2,1,"27/02/2015",136,-36,171,9
"50","G10F011",2015-02-27,"Thigh","G10M007","M","Male",3,"Gemsbok 10","Received",1,0,0,0,0,0,0,0,1,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,172,5,2,1,"27/02/2015",136,-36,171,9
"51","G10F011",2015-02-27,"Thigh","G10M012","M","Male",3,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,168,5,2,1,"27/02/2015",136,-32,168,9
"52","G10F011",2015-02-27,"Thigh","G10M012","M","Male",3,"Gemsbok 10","Received",2,0,0,0,0,0,0,0,2,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,168,5,2,1,"27/02/2015",136,-32,168,9
"53","G10F011",2015-02-27,"Thigh","G10M018","M","Male",4,"Gemsbok 10","Initiated",2,0,0,0,5,0,0,0,7,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,167,5,2,1,"27/02/2015",136,-31,161,9
"54","G10F011",2015-02-27,"Thigh","G10M018","M","Male",4,"Gemsbok 10","Received",1,0,0,0,6,0,0,0,7,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,167,5,2,1,"27/02/2015",136,-31,161,9
"55","G10F011",2015-02-27,"Thigh","G10M019","M","Male",6,"Gemsbok 10","Initiated",8,0,0,1,0,0,0,0,9,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,164,5,2,1,"27/02/2015",136,-28,152,9
"56","G10F011",2015-02-27,"Thigh","G10M019","M","Male",6,"Gemsbok 10","Received",3,0,0,0,3,0,1,3,6,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,164,5,2,1,"27/02/2015",136,-28,152,9
"57","G10F011",2015-02-27,"Thigh","G10M021","M","Male",1,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,160,5,2,1,"27/02/2015",136,-24,159,9
"58","G10F011",2015-02-27,"Thigh","G10M021","M","Male",1,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,160,5,2,1,"27/02/2015",136,-24,159,9
"59","G10F011",2015-02-27,"Thigh","G10M022","M","Male",20,"Gemsbok 10","Initiated",12,0,0,0,5,0,0,0,17,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,142,4,2,1,"27/02/2015",136,-6,137,9
"60","G10F011",2015-02-27,"Thigh","G10M022","M","Male",20,"Gemsbok 10","Received",3,0,0,0,0,4,0,0,3,352.633333333333,30.9333333333333,321.7,12,7,3,16,16,16,15,15,142,4,2,1,"27/02/2015",136,-6,137,9
"61","G10F011",2015-03-13,"Tlow","G10F009","F","Queen",3,"Gemsbok 10","Initiated",0,0,0,0,0,0,6,56,0,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,171,2,1,1,"13/03/2015",142,-29,161,1
"62","G10F011",2015-03-13,"Tlow","G10F009","F","Queen",3,"Gemsbok 10","Received",1,2,0,0,2,2,0,0,5,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,171,2,1,1,"13/03/2015",142,-29,161,1
"63","G10F011",2015-03-13,"Tlow","G10F015","F","Subordinate",1,"Gemsbok 10","Initiated",1,0,0,0,0,0,0,0,1,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,172,0,1,1,"13/03/2015",142,-30,166,5
"64","G10F011",2015-03-13,"Tlow","G10F015","F","Subordinate",1,"Gemsbok 10","Received",1,0,0,0,0,0,0,0,1,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,172,0,1,1,"13/03/2015",142,-30,166,5
"65","G10F011",2015-03-13,"Tlow","G10F023","F","Subordinate",10,"Gemsbok 10","Initiated",0,0,0,0,1,0,0,0,1,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,108,2,1,1,"13/03/2015",142,34,107,5
"66","G10F011",2015-03-13,"Tlow","G10F023","F","Subordinate",10,"Gemsbok 10","Received",2,0,0,0,0,0,0,0,2,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,108,2,1,1,"13/03/2015",142,34,107,5
"67","G10F011",2015-03-13,"Tlow","G10F024","F","Subordinate",1,"Gemsbok 10","Initiated",1,0,0,0,1,0,0,0,2,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,107,2,1,1,"13/03/2015",142,35,102,5
"68","G10F011",2015-03-13,"Tlow","G10F024","F","Subordinate",1,"Gemsbok 10","Received",2,0,0,0,0,0,0,0,2,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,107,2,1,1,"13/03/2015",142,35,102,5
"69","G10F011",2015-03-13,"Tlow","G10F025","F","Subordinate",11,"Gemsbok 10","Initiated",3,0,0,0,1,0,0,0,4,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,132,2,1,1,"13/03/2015",142,10,130,5
"70","G10F011",2015-03-13,"Tlow","G10F025","F","Subordinate",11,"Gemsbok 10","Received",1,0,0,0,0,0,0,0,1,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,132,2,1,1,"13/03/2015",142,10,130,5
"71","G10F011",2015-03-13,"Tlow","G10F026","F","Subordinate",11,"Gemsbok 10","Initiated",4,0,0,0,1,0,0,0,5,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,83,2,1,1,"13/03/2015",142,59,71,5
"72","G10F011",2015-03-13,"Tlow","G10F026","F","Subordinate",11,"Gemsbok 10","Received",11,0,0,0,2,0,0,0,13,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,83,2,1,1,"13/03/2015",142,59,71,5
"73","G10F011",2015-03-13,"Tlow","G10M002","M","Male",3,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,177,2,1,1,"13/03/2015",142,-35,169,8
"74","G10F011",2015-03-13,"Tlow","G10M002","M","Male",3,"Gemsbok 10","Received",2,0,0,0,0,0,0,0,2,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,177,2,1,1,"13/03/2015",142,-35,169,8
"75","G10F011",2015-03-13,"Tlow","G10M003","M","Male",7,"Gemsbok 10","Initiated",2,0,0,0,1,0,0,0,3,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,168,2,1,1,"13/03/2015",142,-26,166,8
"76","G10F011",2015-03-13,"Tlow","G10M003","M","Male",7,"Gemsbok 10","Received",1,0,0,0,1,0,0,0,2,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,168,2,1,1,"13/03/2015",142,-26,166,8
"77","G10F011",2015-03-13,"Tlow","G10M006","M","Male",3,"Gemsbok 10","Initiated",1,0,0,0,0,0,0,0,1,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,174,2,1,1,"13/03/2015",142,-32,174,8
"78","G10F011",2015-03-13,"Tlow","G10M006","M","Male",3,"Gemsbok 10","Received",1,0,0,0,0,0,0,0,1,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,174,2,1,1,"13/03/2015",142,-32,174,8
"79","G10F011",2015-03-13,"Tlow","G10M007","M","Male",1,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,172,2,1,1,"13/03/2015",142,-30,171,8
"80","G10F011",2015-03-13,"Tlow","G10M007","M","Male",1,"Gemsbok 10","Received",1,0,0,0,0,0,0,0,1,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,172,2,1,1,"13/03/2015",142,-30,171,8
"81","G10F011",2015-03-13,"Tlow","G10M012","M","Male",3,"Gemsbok 10","Initiated",2,0,0,0,1,0,0,0,3,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,172,2,1,1,"13/03/2015",142,-30,168,8
"82","G10F011",2015-03-13,"Tlow","G10M012","M","Male",3,"Gemsbok 10","Received",1,0,0,0,1,0,0,0,2,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,172,2,1,1,"13/03/2015",142,-30,168,8
"83","G10F011",2015-03-13,"Tlow","G10M018","M","Male",7,"Gemsbok 10","Initiated",5,0,0,0,1,0,0,0,6,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,166,2,1,1,"13/03/2015",142,-24,161,8
"84","G10F011",2015-03-13,"Tlow","G10M018","M","Male",7,"Gemsbok 10","Received",10,0,0,0,5,0,0,0,15,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,166,2,1,1,"13/03/2015",142,-24,161,8
"85","G10F011",2015-03-13,"Tlow","G10M019","M","Male",3,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,162,2,1,1,"13/03/2015",142,-20,152,8
"86","G10F011",2015-03-13,"Tlow","G10M019","M","Male",3,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,162,2,1,1,"13/03/2015",142,-20,152,8
"87","G10F011",2015-03-13,"Tlow","G10M021","M","Male",6,"Gemsbok 10","Initiated",2,0,0,0,1,0,0,0,3,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,163,2,1,1,"13/03/2015",142,-21,159,8
"88","G10F011",2015-03-13,"Tlow","G10M021","M","Male",6,"Gemsbok 10","Received",12,0,0,0,0,0,0,0,12,280.833333333333,28.0833333333333,252.75,11,7,3,15,15,15,15,14,163,2,1,1,"13/03/2015",142,-21,159,8
"89","G10F015",2015-02-27,"Control","G10F009","F","Queen",1,"Gemsbok 10","Initiated",0,0,0,0,0,0,4,78,0,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,167,1,9,1,"27/02/2015",166,-1,161,1
"90","G10F015",2015-02-27,"Control","G10F009","F","Queen",1,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,167,1,9,1,"27/02/2015",166,-1,161,1
"91","G10F015",2015-02-27,"Control","G10F011","F","Subordinate",9,"Gemsbok 10","Initiated",3,0,0,0,1,0,0,0,4,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,136,0,9,1,"27/02/2015",166,30,134,5
"92","G10F015",2015-02-27,"Control","G10F011","F","Subordinate",9,"Gemsbok 10","Received",2,0,0,0,0,0,0,0,2,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,136,0,9,1,"27/02/2015",166,30,134,5
"93","G10F015",2015-02-27,"Control","G10F023","F","Subordinate",1,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,107,0,9,1,"27/02/2015",166,59,107,5
"94","G10F015",2015-02-27,"Control","G10F023","F","Subordinate",1,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,107,0,9,1,"27/02/2015",166,59,107,5
"95","G10F015",2015-02-27,"Control","G10F024","F","Subordinate",4,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,104,3,9,1,"27/02/2015",166,62,102,5
"96","G10F015",2015-02-27,"Control","G10F024","F","Subordinate",4,"Gemsbok 10","Received",2,0,0,0,0,0,0,0,2,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,104,3,9,1,"27/02/2015",166,62,102,5
"97","G10F015",2015-02-27,"Control","G10F025","F","Subordinate",3,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,134,4,9,1,"27/02/2015",166,32,130,5
"98","G10F015",2015-02-27,"Control","G10F025","F","Subordinate",3,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,134,4,9,1,"27/02/2015",166,32,130,5
"99","G10F015",2015-02-27,"Control","G10F026","F","Subordinate",9,"Gemsbok 10","Initiated",1,0,0,0,1,5,0,0,2,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,79,5,9,1,"27/02/2015",166,87,71,5
"100","G10F015",2015-02-27,"Control","G10F026","F","Subordinate",9,"Gemsbok 10","Received",1,0,0,0,3,1,0,0,4,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,79,5,9,1,"27/02/2015",166,87,71,5
"101","G10F015",2015-02-27,"Control","G10M002","M","Male",4,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,174,5,9,1,"27/02/2015",166,-8,169,8
"102","G10F015",2015-02-27,"Control","G10M002","M","Male",4,"Gemsbok 10","Received",1,0,0,0,0,1,0,0,1,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,174,5,9,1,"27/02/2015",166,-8,169,8
"103","G10F015",2015-02-27,"Control","G10M003","M","Male",2,"Gemsbok 10","Initiated",0,0,0,0,0,0,1,6,0,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,166,5,9,1,"27/02/2015",166,0,166,8
"104","G10F015",2015-02-27,"Control","G10M003","M","Male",2,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,166,5,9,1,"27/02/2015",166,0,166,8
"105","G10F015",2015-02-27,"Control","G10M006","M","Male",5,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,175,5,9,1,"27/02/2015",166,-9,174,8
"106","G10F015",2015-02-27,"Control","G10M006","M","Male",5,"Gemsbok 10","Received",0,0,0,0,1,0,0,0,1,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,175,5,9,1,"27/02/2015",166,-9,174,8
"107","G10F015",2015-02-27,"Control","G10M007","M","Male",1,"Gemsbok 10","Initiated",1,0,0,0,0,0,0,0,1,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,172,5,9,1,"27/02/2015",166,-6,171,8
"108","G10F015",2015-02-27,"Control","G10M007","M","Male",1,"Gemsbok 10","Received",0,0,1,0,0,0,0,0,1,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,172,5,9,1,"27/02/2015",166,-6,171,8
"109","G10F015",2015-02-27,"Control","G10M018","M","Male",4,"Gemsbok 10","Initiated",1,0,0,0,0,0,0,0,1,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,167,5,9,1,"27/02/2015",166,-1,161,8
"110","G10F015",2015-02-27,"Control","G10M018","M","Male",4,"Gemsbok 10","Received",1,0,0,0,0,0,0,0,1,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,167,5,9,1,"27/02/2015",166,-1,161,8
